Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
MHW096_trimmed_clipped_R2_paired	MHW096_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52293130.0	0.0	1-150	46.0	74.57375744924366	137.6651816787406	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW097_trimmed_clipped_R1_paired	MHW097_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35043316.0	0.0	1-150	49.0	73.8898026453104	128.35650750060296	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW097_trimmed_clipped_R2_paired	MHW097_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35043316.0	0.0	1-150	49.0	72.81386027343896	125.61226069473562	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW098_trimmed_clipped_R1_paired	MHW098_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31529534.0	0.0	1-150	48.0	79.28719201255078	131.40291252005184	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW098_trimmed_clipped_R2_paired	MHW098_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31529534.0	0.0	1-150	48.0	77.72795805313314	127.76464847212775	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW099_trimmed_clipped_R1_paired	MHW099_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33666069.0	0.0	1-150	47.0	80.30007796704254	133.1838132928439	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW099_trimmed_clipped_R2_paired	MHW099_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33666069.0	0.0	1-150	47.0	79.88245965680889	131.4445325648207	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW100_trimmed_clipped_R1_paired	MHW100_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36085519.0	0.0	1-150	48.0	78.9091344298225	130.283343520707	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW100_trimmed_clipped_R2_paired	MHW100_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36085519.0	0.0	1-150	48.0	78.57515317929126	128.28756687689597	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW101_trimmed_clipped_R1_paired	MHW101_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35241435.0	0.0	1-150	47.0	81.5664706228943	132.66593988014392	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW101_trimmed_clipped_R2_paired	MHW101_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35241435.0	0.0	1-150	47.0	80.90705291503485	130.8507889647513	pass	pass	fail	pass	fail	warn	pass	warn	pass	warn	pass
MHW102_trimmed_clipped_R1_paired	MHW102_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39036419.0	0.0	1-150	47.0	79.13010602831359	132.8408367837224	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW102_trimmed_clipped_R2_paired	MHW102_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39036419.0	0.0	1-150	47.0	78.27592321219322	130.50728608072376	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW103_trimmed_clipped_R1_paired	MHW103_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34184873.0	0.0	1-150	46.0	82.68148015545398	138.66535253765605	pass	pass	warn	pass	fail	pass	pass	warn	pass	pass	pass
MHW103_trimmed_clipped_R2_paired	MHW103_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34184873.0	0.0	1-150	46.0	82.0845545144714	136.44518462888541	pass	pass	fail	pass	fail	warn	pass	warn	pass	warn	pass
MHW104_trimmed_clipped_R1_paired	MHW104_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32905064.0	0.0	1-150	47.0	81.0678848603608	134.73740826032127	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW104_trimmed_clipped_R2_paired	MHW104_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32905064.0	0.0	1-150	47.0	79.88874713906397	132.09715854070365	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW105_trimmed_clipped_R1_paired	MHW105_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34775547.0	0.0	1-150	46.0	80.69965262504432	138.06514430959203	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW105_trimmed_clipped_R2_paired	MHW105_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34775547.0	0.0	1-150	46.0	79.81642732991641	135.70073376559685	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW106_trimmed_clipped_R1_paired	MHW106_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35014048.0	0.0	1-150	46.0	80.83082155614233	140.03297790646772	pass	pass	warn	pass	fail	pass	pass	warn	pass	pass	pass
MHW106_trimmed_clipped_R2_paired	MHW106_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35014048.0	0.0	1-150	46.0	80.10602587880419	137.18448917988573	pass	pass	fail	pass	fail	fail	pass	warn	pass	warn	pass
MHW107_trimmed_clipped_R1_paired	MHW107_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34426944.0	0.0	1-150	46.0	81.99494194178311	140.10371271989754	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW107_trimmed_clipped_R2_paired	MHW107_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34426944.0	0.0	1-150	46.0	81.48145009382417	138.34670954238632	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW108_trimmed_clipped_R1_paired	MHW108_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36827304.0	0.0	1-150	46.0	81.59649829167643	134.67765327051907	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW108_trimmed_clipped_R2_paired	MHW108_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36827304.0	0.0	1-150	46.0	81.13327214576279	132.816683648632	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW109_trimmed_clipped_R1_paired	MHW109_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34752281.0	0.0	1-150	47.0	81.15603386099673	136.55835681692375	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW109_trimmed_clipped_R2_paired	MHW109_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34752281.0	0.0	1-150	47.0	80.79737031423478	134.67154538719345	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW110_trimmed_clipped_R1_paired	MHW110_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39601242.0	0.0	1-150	47.0	77.74669990684015	132.98839223274865	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW110_trimmed_clipped_R2_paired	MHW110_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39601242.0	0.0	1-150	47.0	77.04325865495957	130.708404650541	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW111_trimmed_clipped_R1_paired	MHW111_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37249825.0	0.0	1-150	46.0	81.40484865183628	141.47748264589163	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW111_trimmed_clipped_R2_paired	MHW111_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37249825.0	0.0	1-150	46.0	80.55759421935996	139.05884180663935	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW112_trimmed_clipped_R1_paired	MHW112_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30650344.0	0.0	1-150	47.0	80.53830920293083	136.35144062330914	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW112_trimmed_clipped_R2_paired	MHW112_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30650344.0	0.0	1-150	47.0	79.32843154903009	134.39321959975393	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW113_trimmed_clipped_R1_paired	MHW113_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33401093.0	0.0	1-150	47.0	77.68950766695897	133.97292971819815	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW113_trimmed_clipped_R2_paired	MHW113_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33401093.0	0.0	1-150	47.0	76.73525521333156	131.87329723012357	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW114_trimmed_clipped_R1_paired	MHW114_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34339272.0	0.0	1-150	48.0	79.90768286415546	134.13112051414487	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW114_trimmed_clipped_R2_paired	MHW114_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34339272.0	0.0	1-150	48.0	78.9719551153887	131.16266413568698	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW115_trimmed_clipped_R1_paired	MHW115_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51931506.0	0.0	1-150	46.0	78.40162308599362	138.70447722043724	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW115_trimmed_clipped_R2_paired	MHW115_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51931506.0	0.0	1-150	46.0	78.01432632941294	136.96450258923744	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW116_trimmed_clipped_R1_paired	MHW116_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36935438.0	0.0	1-150	46.0	81.10842561285813	140.54811606674326	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW116_trimmed_clipped_R2_paired	MHW116_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36935438.0	0.0	1-150	46.0	80.55962566439781	138.73659833139112	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW117_trimmed_clipped_R1_paired	MHW117_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39917030.0	0.0	1-150	46.0	79.76713639595859	138.10099356089367	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW117_trimmed_clipped_R2_paired	MHW117_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39917030.0	0.0	1-150	46.0	79.13605886523357	136.55523334276123	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW118_trimmed_clipped_R1_paired	MHW118_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36246342.0	0.0	1-150	46.0	81.45654462778275	137.86134137342742	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW118_trimmed_clipped_R2_paired	MHW118_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36246342.0	0.0	1-150	46.0	81.02843064743476	135.8586082424538	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW119_trimmed_clipped_R1_paired	MHW119_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42558514.0	0.0	1-150	46.0	78.68686986418835	140.30494586817576	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW119_trimmed_clipped_R2_paired	MHW119_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42558514.0	0.0	1-150	46.0	78.06176066460128	138.02285777647216	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW120_trimmed_clipped_R1_paired	MHW120_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42968166.0	0.0	1-150	47.0	74.04685780959338	137.57487873697005	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW120_trimmed_clipped_R2_paired	MHW120_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42968166.0	0.0	1-150	47.0	73.77971240497295	136.09634078866665	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW121_trimmed_clipped_R1_paired	MHW121_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54030970.0	0.0	1-150	45.0	74.05369059572799	141.3562041177495	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW121_trimmed_clipped_R2_paired	MHW121_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54030970.0	0.0	1-150	45.0	73.6253206570236	139.73563032460828	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW122_trimmed_clipped_R1_paired	MHW122_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44695527.0	0.0	1-150	46.0	76.1736958317407	138.22566573608137	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW122_trimmed_clipped_R2_paired	MHW122_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44695527.0	0.0	1-150	46.0	75.92937200312082	136.86979954392305	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW123_trimmed_clipped_R1_paired	MHW123_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49330361.0	0.0	1-150	46.0	74.58985401471584	140.9286901022273	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW123_trimmed_clipped_R2_paired	MHW123_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49330361.0	0.0	1-150	46.0	74.33174793673297	139.34639000513295	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW124_trimmed_clipped_R1_paired	MHW124_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48280994.0	0.0	1-150	47.0	72.38271736677066	134.68006806156475	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW124_trimmed_clipped_R2_paired	MHW124_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48280994.0	0.0	1-150	47.0	72.01964307008713	133.2390919706417	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW125_trimmed_clipped_R1_paired	MHW125_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45889140.0	0.0	1-150	45.0	76.36181973545168	141.1928435791126	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
MHW125_trimmed_clipped_R2_paired	MHW125_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45889140.0	0.0	1-150	45.0	75.93611544030828	139.85402204094476	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW126_trimmed_clipped_R1_paired	MHW126_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39028718.0	0.0	1-150	48.0	69.34815214414137	131.53492297646056	pass	pass	pass	pass	warn	warn	pass	warn	warn	warn	pass
MHW126_trimmed_clipped_R2_paired	MHW126_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39028718.0	0.0	1-150	48.0	68.95932114525269	129.97090298994704	pass	pass	pass	pass	warn	warn	pass	warn	warn	warn	pass
MHW127_trimmed_clipped_R1_paired	MHW127_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45095534.0	0.0	1-150	46.0	73.26773834160169	136.77591880827933	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW127_trimmed_clipped_R2_paired	MHW127_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45095534.0	0.0	1-150	46.0	72.89024315953378	135.27716689195876	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW128_trimmed_clipped_R1_paired	MHW128_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51149588.0	0.0	1-150	46.0	75.41594415144527	139.2657875953957	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
MHW128_trimmed_clipped_R2_paired	MHW128_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51149588.0	0.0	1-150	46.0	75.11483808378476	137.9888187564678	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW129_trimmed_clipped_R1_paired	MHW129_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	61024629.0	0.0	1-150	45.0	74.13775620762871	141.0918232046933	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
MHW129_trimmed_clipped_R2_paired	MHW129_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	61024629.0	0.0	1-150	45.0	73.80007101161553	139.63055922879926	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW130_trimmed_clipped_R1_paired	MHW130_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48297711.0	0.0	1-150	47.0	71.10006720587216	133.34817629348936	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW130_trimmed_clipped_R2_paired	MHW130_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48297711.0	0.0	1-150	47.0	70.75164147002387	131.84680000673325	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW131_trimmed_clipped_R1_paired	MHW131_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56921970.0	0.0	1-150	47.0	68.9974904235101	135.8015975378224	pass	pass	pass	pass	warn	warn	pass	warn	warn	warn	pass
MHW131_trimmed_clipped_R2_paired	MHW131_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	56921970.0	0.0	1-150	47.0	68.95180527741236	134.30156846293266	pass	pass	pass	pass	warn	warn	pass	warn	warn	warn	pass
MHW132_trimmed_clipped_R1_paired	MHW132_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46636771.0	0.0	1-150	47.0	73.18498147242084	136.3332977533972	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW132_trimmed_clipped_R2_paired	MHW132_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46636771.0	0.0	1-150	47.0	72.82269434557244	134.9795131614065	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW133_trimmed_clipped_R1_paired	MHW133_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51440742.0	0.0	1-150	46.0	73.31774475186144	138.41673942028285	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW133_trimmed_clipped_R2_paired	MHW133_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51440742.0	0.0	1-150	46.0	73.02785942137675	137.04940093982316	pass	pass	pass	pass	fail	warn	pass	warn	pass	warn	pass
MHW134_trimmed_clipped_R1_paired	MHW134_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41971561.0	0.0	1-150	46.0	77.96350722531439	138.21339418374265	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
MHW134_trimmed_clipped_R2_paired	MHW134_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41971561.0	0.0	1-150	46.0	77.57333364634503	137.02382127269462	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW135_trimmed_clipped_R1_paired	MHW135_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49296615.0	0.0	1-150	46.0	72.68359166738186	139.34503870093312	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW135_trimmed_clipped_R2_paired	MHW135_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49296615.0	0.0	1-150	46.0	72.27506091822838	137.88763895857758	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW136_trimmed_clipped_R1_paired	MHW136_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49234520.0	0.0	1-150	45.0	83.35116691652995	143.57537953045951	pass	pass	warn	pass	pass	warn	pass	warn	pass	warn	pass
MHW136_trimmed_clipped_R2_paired	MHW136_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49234520.0	0.0	1-150	45.0	82.7083578731945	141.04593031474664	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW137_trimmed_clipped_R1_paired	MHW137_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51964037.0	0.0	1-150	45.0	81.71561980176124	143.3102046132405	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW137_trimmed_clipped_R2_paired	MHW137_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51964037.0	0.0	1-150	45.0	81.11315462809543	141.05755703699464	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW138_trimmed_clipped_R1_paired	MHW138_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	58286012.0	0.0	1-150	45.0	81.90615527750519	143.46560745998542	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW138_trimmed_clipped_R2_paired	MHW138_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	58286012.0	0.0	1-150	45.0	81.31274725871074	140.93471994618537	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW139_trimmed_clipped_R1_paired	MHW139_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53441392.0	0.0	1-150	45.0	81.02773962246201	142.75462153006794	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
MHW139_trimmed_clipped_R2_paired	MHW139_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53441392.0	0.0	1-150	45.0	80.34394253261735	139.81942526871305	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW140_trimmed_clipped_R1_paired	MHW140_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46739123.0	0.0	1-150	45.0	82.27769233672264	143.8069919925541	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW140_trimmed_clipped_R2_paired	MHW140_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46739123.0	0.0	1-150	45.0	81.6522556410637	141.13612589607212	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW141_trimmed_clipped_R1_paired	MHW141_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47879457.0	0.0	1-150	45.0	82.71544792837108	143.51393304230663	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW141_trimmed_clipped_R2_paired	MHW141_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47879457.0	0.0	1-150	45.0	82.13266219416323	140.81304238684245	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW142_trimmed_clipped_R1_paired	MHW142_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48706226.0	0.0	1-150	45.0	82.1749592181248	143.53084102636078	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW142_trimmed_clipped_R2_paired	MHW142_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48706226.0	0.0	1-150	45.0	81.55913864789801	140.87761314128505	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW143_trimmed_clipped_R1_paired	MHW143_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53409594.0	0.0	1-150	45.0	81.88605556533184	142.8746001139795	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW143_trimmed_clipped_R2_paired	MHW143_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53409594.0	0.0	1-150	45.0	81.25435597637872	140.37691127178385	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW144_trimmed_clipped_R1_paired	MHW144_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45523752.0	0.0	1-150	45.0	83.32376819545802	143.3826272711441	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW144_trimmed_clipped_R2_paired	MHW144_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45523752.0	0.0	1-150	45.0	82.77830454305018	140.8709687637346	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW145_trimmed_clipped_R1_paired	MHW145_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50317260.0	0.0	1-150	45.0	81.13421708821818	143.41179408417707	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW145_trimmed_clipped_R2_paired	MHW145_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50317260.0	0.0	1-150	45.0	80.65860567003838	140.8838462587192	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW146_trimmed_clipped_R1_paired	MHW146_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46636568.0	0.0	1-150	46.0	80.66248765791929	142.32868539983474	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
MHW146_trimmed_clipped_R2_paired	MHW146_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46636568.0	0.0	1-150	46.0	80.02265380693426	139.90246589328785	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW147_trimmed_clipped_R1_paired	MHW147_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47390910.0	0.0	1-150	46.0	80.84956717673097	141.49254217739224	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
